county state,measure
"Howell, MO",0.6308794041821828
"Iron, MO",0.5247130475521199
"Jackson, MO",0.11727023517529937
"Jasper, MO",0.5069320862475686
"Jefferson, MO",0.352679832075152
"Johnson, MO",0.36858792352829833
"Knox, MO",0.5545454545454546
"Laclede, MO",0.6434490062924428
"Lafayette, MO",0.43682287729906777
"Lawrence, MO",0.6095124139994017
"Lewis, MO",0.5408438061041293
"Lincoln, MO",0.5041262719333387
"Linn, MO",0.5097547879004832
"Livingston, MO",0.5628406790219592
"McDonald, MO",0.6394079107012861
"Macon, MO",0.5576695971657263
"Madison, MO",0.5820334523585792
"Maries, MO",0.6148888888888889
"Marion, MO",0.4965991652496522
"Mercer, MO",0.7277936962750716
"Miller, MO",0.6600385423966363
"Mississippi, MO",0.4143934997098085
"Moniteau, MO",0.6017569546120058
"Monroe, MO",0.5548604427333975
"Montgomery, MO",0.5540615214588323
"Morgan, MO",0.5659222310395646
"New Madrid, MO",0.45358162294413484
"Newton, MO",0.584943245884387
"Nodaway, MO",0.40716853457390567
"Oregon, MO",0.6011139674378749
"Osage, MO",0.6851904090267983
"Ozark, MO",0.6470588235294118
"Pemiscot, MO",0.334660693545711
"Perry, MO",0.6164759725400457
"Pettis, MO",0.46855502180994973
"Phelps, MO",0.4281248315636285
"Pike, MO",0.4697913844486589
"Platte, MO",0.12020047049197095
"Polk, MO",0.5672455133328489
"Pulaski, MO",0.5155693950177936
"Putnam, MO",0.6747655583972719
"Ralls, MO",0.5375996961640714
"Randolph, MO",0.5088757396449705
"Ray, MO",0.3693072039746067
"Reynolds, MO",0.6142198815009875
"Ripley, MO",0.6683562635771181
"St. Charles, MO",0.2637944329743041
"St. Clair, MO",0.5539956803455723
"Ste. Genevieve, MO",0.34880151139449755
"St. Francois, MO",0.45365577483015207
"St. Louis County, MO",-0.16367619809733946
"Saline, MO",0.3437567392710804
"Schuyler, MO",0.5945247933884298
"Scotland, MO",0.5894308943089431
"Scott, MO",0.5559225776541493
"Shannon, MO",0.5609631147540983
"Shelby, MO",0.589247311827957
"Stoddard, MO",0.6924234444360846
"Stone, MO",0.6199674050823927
"Sullivan, MO",0.5462590506838294
"Taney, MO",0.591239634275994
"Texas, MO",0.652336619204089
"Vernon, MO",0.5612280497732295
"Warren, MO",0.4559047136340598
"Washington, MO",0.5518207282913166
"Wayne, MO",0.6560565870910698
"Webster, MO",0.5771367138505644
"Worth, MO",0.5860420650095602
"Wright, MO",0.6819805394753048
"St. Louis City, MO",-0.6357372075828372
"Beaverhead, MT",0.45576407506702415
"Big Horn, MT",-0.05687986783101251
"Blaine, MT",0.02459016393442623
"Broadwater, MT",0.5665496329396744
"Carbon, MT",0.32048072108162245
"Carter, MT",0.7735368956743003
"Cascade, MT",0.21570102108703826
"Chouteau, MT",0.3638109873223204
"Custer, MT",0.4784956605593057
"Daniels, MT",0.5841995841995842
"Dawson, MT",0.5791037951531779
"Deer Lodge, MT",-0.07013789824060865
"Fallon, MT",0.7580862533692723
"Fergus, MT",0.5251712328767123
"Flathead, MT",0.3638959867728844
"Gallatin, MT",-0.008249874579609432
"Garfield, MT",0.862116991643454
"Glacier, MT",-0.2957635467980296
"Golden Valley, MT",0.620253164556962
"Granite, MT",0.4051772650534609
"Hill, MT",0.1717610550814585
"Jefferson, MT",0.3245457253500149
"Judith Basin, MT",0.527317880794702
"Lake, MT",0.20893710644108945
"Lewis and Clark, MT",0.07010267416903533
"Liberty, MT",0.5119667013527576
"Lincoln, MT",0.502465166130761
"McCone, MT",0.6679245283018868
"Madison, MT",0.44307241523650065
"Meagher, MT",0.548618219037871
"Mineral, MT",0.40308151093439365
"Missoula, MT",-0.15696839687178016
"Musselshell, MT",0.6698074559606718
"Park, MT",0.14798589592905226
"Petroleum, MT",0.7701863354037267
"Phillips, MT",0.6471672040534316
"Pondera, MT",0.38964377524788835
"Powder River, MT",0.7188983855650523
"Powell, MT",0.5289906943450251
"Prairie, MT",0.6618287373004355
"Ravalli, MT",0.38069693208015604
"Richland, MT",0.6645452679121331
"Roosevelt, MT",0.06489594742606791
"Rosebud, MT",0.366637706342311
"Sanders, MT",0.5153704014782463
"Sheridan, MT",0.41634877384196184
"Silver Bow, MT",-0.1363360077802091
"Stillwater, MT",0.564949722963267
"Sweet Grass, MT",0.5662078785002373
"Teton, MT",0.4272271016311167
"Toole, MT",0.5375552282768777
"Treasure, MT",0.6591422121896162
"Valley, MT",0.46533127889060094
"Wheatland, MT",0.5528541226215645
"Wibaux, MT",0.7541589648798521
"Yellowstone, MT",0.2712999942119581
"Adams, NE",0.4429068304595575
"Antelope, NE",0.7159402621152088
"Arthur, NE",0.8315018315018315
"Banner, NE",0.8407960199004975
"Blaine, NE",0.7760252365930599
"Boone, NE",0.648881239242685
"Box Butte, NE",0.5385865150284321
"Boyd, NE",0.7396193771626297
"Brown, NE",0.7714464621164684
"Buffalo, NE",0.46410147191064416
"Burt, NE",0.40387858347386174
"Butler, NE",0.5998492840994725
"Cass, NE",0.38413361169102295
"Cedar, NE",0.6699095022624434
"Chase, NE",0.7781875658587988
"Cherry, NE",0.7395766516998076
"Cheyenne, NE",0.6270430906389302
"Clay, NE",0.634584013050571
"Colfax, NE",0.40821406347230865
"Cuming, NE",0.5898379970544919
"Custer, NE",0.7172682236376504
"Dakota, NE",0.20735785953177258
"Dawes, NE",0.49809575625680086
"Dawson, NE",0.44562825709322523
"Deuel, NE",0.7002032520325203
"Dixon, NE",0.5337886412652768
"Dodge, NE",0.3470281408976753
"Douglas, NE",-0.02379457062882383
"Dundy, NE",0.770199370409234
"Fillmore, NE",0.5158109486569195
"Franklin, NE",0.6557083084279737
"Frontier, NE",0.7146084337349398
"Furnas, NE",0.691025641025641
"Gage, NE",0.34285429936305734
"Garden, NE",0.666046511627907
"Garfield, NE",0.7142857142857143
"Gosper, NE",0.6217821782178218
"Grant, NE",0.8567901234567902
"Greeley, NE",0.5974468085106382
"Hall, NE",0.3683590208522212
"Hamilton, NE",0.5805355715427658
"Harlan, NE",0.6779475982532751
"Hayes, NE",0.8599221789883269
"Hitchcock, NE",0.7295640326975477
"Holt, NE",0.7469714732317312
"Hooker, NE",0.7553956834532374
"Howard, NE",0.5811623246492986
"Jefferson, NE",0.4470520892959359
"Johnson, NE",0.3791287697462901
"Kearney, NE",0.6010315533980582
"Keith, NE",0.66038671294001
"Keya Paha, NE",0.8768267223382046
"Kimball, NE",0.655933214072749
"Knox, NE",0.5997569866342649
"Lancaster, NE",-0.0022756803183016086
"Lincoln, NE",0.5734920339718554
"Logan, NE",0.8123620309050773
"Loup, NE",0.7142857142857143
"McPherson, NE",0.8466898954703833
"Madison, NE",0.5519765739385066
"Merrick, NE",0.6135163674762407
"Morrill, NE",0.6871887732005433
"Nance, NE",0.6045650832819247
"Nemaha, NE",0.42106928187282505
"Nuckolls, NE",0.6226757369614513
"Otoe, NE",0.38017969692905995
"Pawnee, NE",0.5237377543330821
"Perkins, NE",0.7257731958762886
"Phelps, NE",0.6979765708200213
"Pierce, NE",0.7355371900826446
"Platte, NE",0.576387445437539
"Polk, NE",0.6254841208365608
"Red Willow, NE",0.6988394584139265
"Richardson, NE",0.5127463863337713
"Rock, NE",0.7731829573934837
"Saline, NE",0.24746884735202493
"Sarpy, NE",0.2123355671382477
"Saunders, NE",0.46335174953959485
"Scotts Bluff, NE",0.479779283369421
"Seward, NE",0.4517798535723302
"Sheridan, NE",0.7377300613496932
"Sherman, NE",0.5149396058486968
"Sioux, NE",0.7269021739130435
"Stanton, NE",0.6319171724384148
"Thayer, NE",0.5769516728624535
"Thomas, NE",0.7989821882951654
"Thurston, NE",0.05938697318007663
"Valley, NE",0.6535147392290249
"Washington, NE",0.44322378138847857
"Wayne, NE",0.4920550847457627
"Webster, NE",0.5995316159250585
"Wheeler, NE",0.6774193548387096
"York, NE",0.5506973828553519
"Churchill, NV",0.5138050831961968
"Clark, NV",-0.10710989681368588
"Douglas, NV",0.3213555675094137
"Elko, NV",0.5469044668354976
"Esmeralda, NV",0.624113475177305
"Eureka, NV",0.7599531615925058
"Humboldt, NV",0.4873309497901446
"Lander, NV",0.5905511811023622
"Lincoln, NV",0.650093808630394
"Lyon, NV",0.41490615268075076
"Mineral, NV",0.271407110665999
"Nye, NV",0.4200051033426895
"Pershing, NV",0.4909182643794147
"Storey, NV",0.3377638780297107
"Washoe, NV",-0.012486363138312317
"White Pine, NV",0.5343228200371057
"Carson City, NV",0.14051007355292613
"Belknap, NH",0.16544442859181052
"Carroll, NH",0.05564559697460832
"Cheshire, NH",-0.12383339300632534
"Coos, NH",0.08888462276828565
"Grafton, NH",-0.18557949639585083
"Hillsborough, NH",0.0019798559001106665
"Merrimack, NH",-0.03017406273909717
"Rockingham, NH",0.057613236769293516
"Strafford, NH",-0.0843768115942029
"Sullivan, NH",0.025834325265617422
"Atlantic, NJ",-0.07020146473301447
"Bergen, NJ",-0.13279878653743418
"Burlington, NJ",-0.1482257939281
"Camden, NJ",-0.32695770371416466
"Cape May, NJ",0.1990066089241
"Cumberland, NJ",-0.06143989334123398
"Essex, NJ",-0.5713784918986022
"Gloucester, NJ",0.00483008699889639
"Hudson, NJ",-0.5236421652421652
"Hunterdon, NJ",0.1385453724095093
"Mercer, NJ",-0.3742565275444167
"Middlesex, NJ",-0.21493581762761343
"Monmouth, NJ",0.09396997871981728
"Morris, NJ",0.04321608842885439
"Ocean, NJ",0.33506462265182496
"Passaic, NJ",-0.22513629223519266
"Salem, NJ",0.15179358513595986
"Somerset, NJ",-0.12848521885264685
"Sussex, NJ",0.3028087310795133
"Union, NJ",-0.35724743777452417
"Warren, NJ",0.2554431716630108
"Bernalillo, NM",-0.17737801370411632
"Catron, NM",0.5061005368472425
"Chaves, NM",0.36199496818114546
"Cibola, NM",-0.06771673074538014
"Colfax, NM",0.08552138034508627
"Curry, NM",0.44233358264771877
"De Baca, NM",0.46923076923076923
"Dona Ana, NM",-0.17796682142452724
"Eddy, NM",0.4125692784868053
"Grant, NM",-0.07712122394816955
"Guadalupe, NM",-0.20525451559934318
"Harding, NM",0.29411764705882354
"Hidalgo, NM",0.0673076923076923
"Lea, NM",0.483570460704607
"Lincoln, NM",0.40047180408896876
"Los Alamos, NM",-0.20238860817638954
"Luna, NM",0.038793694311172036
"McKinley, NM",-0.39036077961572135
"Mora, NM",-0.3568209750102417
"Otero, NM",0.28728813559322036
"Quay, NM",0.3345464725643897
"Rio Arriba, NM",-0.40280951740825377
"Roosevelt, NM",0.4084033613445378
"Sandoval, NM",-0.029210568973901768
"San Juan, NM",0.3270657124268055
"San Miguel, NM",-0.4624686075713887
"Santa Fe, NM",-0.5104152084441582
"Sierra, NM",0.2698320787492762
"Socorro, NM",-0.10148514851485149
"Taos, NM",-0.5203800786369593
"Torrance, NM",0.3050284629981025
"Union, NM",0.5264394829612221
"Valencia, NM",0.08603943171933894
"Kansas City, MO",-0.5682770740507461
"Albany, NY",-0.2522134019881284
"Allegany, NY",0.40889150438690347
"Bronx, NY",-0.7905672278372655
"Broome, NY",0.02011106980202621
"Cattaraugus, NY",0.32717178524437596
"Cayuga, NY",0.11642348969010008
"Chautauqua, NY",0.2305380388686064
"Chemung, NY",0.17553088402225975
"Chenango, NY",0.2552579365079365
"Clinton, NY",-0.019000155738981468
"Columbia, NY",-0.04944663775807391
"Cortland, NY",0.055769610748863864
"Delaware, NY",0.26854284559417946
"Dutchess, NY",-0.003543770143736539
"Erie, NY",-0.06409678371200944
"Essex, NY",0.011383435939133464
"Franklin, NY",0.05450684285040113
"Fulton, NY",0.32836805882907516
"Genesee, NY",0.35052209443099275
"Greene, NY",0.2570521541950113
"Hamilton, NY",0.3457364341085271
"Herkimer, NY",0.328166063606932
"Jefferson, NY",0.20802385186735015
"Kings, NY",-0.6200420801757686
"Lewis, NY",0.3756291390728477
"Livingston, NY",0.21953980886417368
"Madison, NY",0.14199707291112293
"Monroe, NY",-0.14954426521751632
"Montgomery, NY",0.24698226094258424
"Nassau, NY",-0.059304485161711676
"New York, NY",-0.7685065454398682
"Niagara, NY",0.1775069803683903
"Oneida, NY",0.19442033205507148
"Onondaga, NY",-0.1376319324505853
"Ontario, NY",0.0726395958513529
"Orange, NY",0.0550384486353859
"Orleans, NY",0.39474969474969474
"Oswego, NY",0.21986301369863015
"Otsego, NY",0.1113059061866916
"Putnam, NY",0.1576920700945164
"Queens, NY",-0.5359597198689381
"Rensselaer, NY",0.014099661831698387
"Richmond, NY",0.1508289124668435
"Rockland, NY",-0.062411631022970385
"St. Lawrence, NY",0.08820675213238674
"Saratoga, NY",0.0320963416130559
"Schenectady, NY",-0.07125445897740784
"Schoharie, NY",0.32676156583629895
"Schuyler, NY",0.22332421340629274
"Seneca, NY",0.11008583690987124
"Steuben, NY",0.34057902004666446
"Suffolk, NY",0.06843115783540353
"Sullivan, NY",0.11226840260390586
"Tioga, NY",0.2571415758554195
"Tompkins, NY",-0.43392380149022913
"Ulster, NY",-0.09950218179583308
"Warren, NY",0.08469179826795721
"Washington, NY",0.18395303326810175
"Wayne, NY",0.24962834177438456
"Westchester, NY",-0.3368270910841426
"Wyoming, NY",0.49358307318765177
"Yates, NY",0.19878799920524537
"Alamance, NC",0.12622791854631307
"Alexander, NC",0.5542115921405506
"Alleghany, NC",0.47187206020696143
"Anson, NC",-0.1283072546230441
"Ashe, NC",0.4404052443384982
"Avery, NC",0.558734392047521
"Beaufort, NC",0.24141532291753698
"Bertie, NC",-0.24842195356798974
"Bladen, NC",0.09385418632446374
"Brunswick, NC",0.2843850126552647
"Buncombe, NC",-0.1420397705599977
"Burke, NC",0.38507194244604315
"Cabarrus, NC",0.19614316800480228
"Caldwell, NC",0.5009911894273128
"Camden, NC",0.45385537355173794
"Carteret, NC",0.44016833858288557
"Caswell, NC",0.11147244805781391
"Catawba, NC",0.37467346684911057
"Chatham, NC",-0.09937514115787097
"Cherokee, NC",0.5630068401382131
"Chowan, NC",0.1413945766463752
"Clay, NC",0.5108153078202995
"Cleveland, NC",0.3025317305755154
"Columbus, NC",0.21949266812742288
"Craven, NC",0.21491032105699878
"Cumberland, NC",-0.1595219048515364
"Currituck, NC",0.4933301760202068
"Dare, NC",0.216125248610332
"Davidson, NC",0.4837020412525382
"Davie, NC",0.4749034749034749
"Duplin, NC",0.18862677406981204
"Durham, NC",-0.5950017292838203
"Edgecombe, NC",-0.31997910471751184
"Forsyth, NC",-0.10368903943649334
"Franklin, NC",0.11505532139093783
"Gaston, NC",0.3175431137289876
"Gates, NC",0.09068991097922849
"Graham, NC",0.6034069097888676
"Granville, NC",0.02493327971337696
"Greene, NC",0.09499691167387277
"Guilford, NC",-0.19885394611604282
"Halifax, NC",-0.26689712719036834
"Harnett, NC",0.23612286985780961
"Haywood, NC",0.27519770885540407
"Henderson, NC",0.27471809680968096
"Hertford, NC",-0.3741409778126841
"Hoke, NC",-0.10784421283598464
"Hyde, NC",0.1401909722222222
"Iredell, NC",0.36358351399469524
"Jackson, NC",0.11526746112328327
"Johnston, NC",0.3027622251452118
"Jones, NC",0.17702044790652385
"Lee, NC",0.12928560038271408
"Lenoir, NC",0.03652031185884284
"Lincoln, NC",0.4724533393298853
"McDowell, NC",0.49816352201257863
"Macon, NC",0.4088756061802188
"Madison, NC",0.2535273759872216
"Martin, NC",0.004262788365095286
"Mecklenburg, NC",-0.2940508441241221
"Mitchell, NC",0.5788043478260869
"Montgomery, NC",0.2582322357019064
"Moore, NC",0.29082806210465784
"Nash, NC",0.0017622993810972412
"New Hanover, NC",0.03900629998659577
"Northampton, NC",-0.26015434606011373
"Onslow, NC",0.3431871882383828
"Orange, NC",-0.5023803740587807
"Pamlico, NC",0.26346433770014555
"Pasquotank, NC",-0.025012937726410212
"Pender, NC",0.2971131432669894
"Perquimans, NC",0.27698270721526536
"Person, NC",0.17088962528677032
"Pitt, NC",-0.07616079079066648
"Polk, NC",0.277391622462045
"Randolph, NC",0.561145954316686
"Richmond, NC",0.09737168874172185
"Robeson, NC",0.04273336923001615
"Rockingham, NC",0.2980746487534888
"Rowan, NC",0.36368438223368393
"Rutherford, NC",0.4737849341736233
"Sampson, NC",0.16549676025917925
"Scotland, NC",-0.07632107983917288
"Stanly, NC",0.4970418156900759
"Stokes, NC",0.552150776053215
"Surry, NC",0.502640079512983
"Swain, NC",0.2235467015022861
"Transylvania, NC",0.22172477474956628
"Tyrrell, NC",0.1466359976998275
"Union, NC",0.30621511682906066
"Vance, NC",-0.24513190168694
"Wake, NC",-0.20214016041726685
"Warren, NC",-0.32503556187766713
"Washington, NC",-0.15344687753446878
"Watauga, NC",-0.01470735367683842
"Wayne, NC",0.11383140326303537
"Wilkes, NC",0.5468430470347648
"Wilson, NC",-0.05590664743673791
"Yadkin, NC",0.6082614616432138
"Yancey, NC",0.32018072289156624
"Adams, ND",0.5689655172413793
"Barnes, ND",0.29247754491017963
"Benson, ND",0.043262058677274985
"Billings, ND",0.7206611570247934
"Bottineau, ND",0.5031482541499713
"Bowman, ND",0.6821488528259653
"Burke, ND",0.7376425855513308
"Burleigh, ND",0.45125992621772026
"Cass, ND",0.10461389985276104
"Cavalier, ND",0.4391824526420738
"Dickey, ND",0.4624013294557541
"Divide, ND",0.5102543068088597
"Dunn, ND",0.6299598751671868
"Eddy, ND",0.35418359057676685
"Emmons, ND",0.7380111055022716
"Foster, ND",0.5200698080279232
"Golden Valley, ND",0.7283176593521421
"Grand Forks, ND",0.18076733080849663
"Grant, ND",0.6683562635771181
"Griggs, ND",0.43399209486166007
"Hettinger, ND",0.6805555555555556
"Kidder, ND",0.6773255813953488
"LaMoure, ND",0.45513714551371454
"Logan, ND",0.725398313027179
"McHenry, ND",0.5531914893617021
"McIntosh, ND",0.5982019363762102
"McKenzie, ND",0.6361301369863014
"McLean, ND",0.522859830667921
"Mercer, ND",0.6702263989747971
"Morton, ND",0.5214754926730673
"Mountrail, ND",0.33170969313200194
"Nelson, ND",0.2847990681421083
"Oliver, ND",0.6991150442477876
"Pembina, ND",0.48430066603235017
"Pierce, ND",0.4857556735876388
"Ramsey, ND",0.3227144203581527
"Ransom, ND",0.15769393810936838
"Renville, ND",0.6125290023201856
"Richland, ND",0.3560326659641728
"Rolette, ND",-0.23488681757656457
"Sargent, ND",0.19729594391587382
"Sheridan, ND",0.7052096569250318
"Sioux, ND",-0.4042207792207792
"Slope, ND",0.7418604651162791
"Stark, ND",0.6494075637071904
"Steele, ND",0.17717717717717718
"Stutsman, ND",0.4155588380108321
"Towner, ND",0.36992221261884184
"Traill, ND",0.2603610475464022
"Walsh, ND",0.3943054357204487
"Ward, ND",0.4680431927622939
"Wells, ND",0.5778430549727235
"Williams, ND",0.6507378777231202
"Adams, OH",0.5575314728409191
"Allen, OH",0.37462413387370896
"Ashland, OH",0.4779585197234648
"Ashtabula, OH",0.189419335894487
"Athens, OH",-0.1703630744149713
"Auglaize, OH",0.6212384136792652
"Belmont, OH",0.3959578433262644
"Brown, OH",0.5212424134237772
"Butler, OH",0.27803887505105296
"Carroll, OH",0.4665748814440875
"Champaign, OH",0.443935041979673
"Clark, OH",0.19334516270816715
"Clermont, OH",0.411648389342319
"Clinton, OH",0.5232663989290496
"Columbiana, OH",0.41652778078396574
"Coshocton, OH",0.43544238683127573
"Crawford, OH",0.46712065290845767
"Cuyahoga, OH",-0.3545084478538377
"Darke, OH",0.6098728614032334
"Defiance, OH",0.34740545294635006
"Delaware, OH",0.16075486231465433
"Erie, OH",0.09556123263611688
"Fairfield, OH",0.2665231165910057
"Fayette, OH",0.4708833542375918
"Franklin, OH",-0.2613260143855181
"Fulton, OH",0.35995288574793877
"Gallia, OH",0.5563374835666228
"Geauga, OH",0.2534590817164254
"Greene, OH",0.23940237973075326
"Guernsey, OH",0.4279760826236637
"Hamilton, OH",-0.10279412088220988
"Hancock, OH",0.40457485495377954
"Hardin, OH",0.4715308280462014
"Harrison, OH",0.48170645571408394
"Henry, OH",0.39800459374102787
"Highland, OH",0.5538619534079239
"Hocking, OH",0.36781430129303627
"Holmes, OH",0.6271033110186358
"Huron, OH",0.3637754691149231
"Jackson, OH",0.49098079310596654
"Jefferson, OH",0.3553305797956585
"Knox, OH",0.3820545891867396
"Lake, OH",0.15362249023622318
"Lawrence, OH",0.44029766602773707
"Licking, OH",0.2883604596367854
"Logan, OH",0.5243150526169394
"Lorain, OH",-0.0009319730794951693
"Lucas, OH",-0.17784830630302295
"Madison, OH",0.39629843840370155
"Mahoning, OH",-0.03271864571746385
"Marion, OH",0.34317301116936405
"Medina, OH",0.24764427128363958
"Meigs, OH",0.5056584877315974
"Mercer, OH",0.6500046027800792
"Miami, OH",0.4543368604695263
"Monroe, OH",0.47181751287711554
"Montgomery, OH",0.007328659199925668
"Morgan, OH",0.41828340835014743
"Morrow, OH",0.49474256707759245
"Muskingum, OH",0.3496255846016599
"Noble, OH",0.5534674871112589
"Ottawa, OH",0.19659735349716445
"Paulding, OH",0.4871228031391622
"Perry, OH",0.4061353784594865
"Pickaway, OH",0.4262275207112548
"Pike, OH",0.3672868086539271
"Portage, OH",0.09947595844442401
"Preble, OH",0.5407731582786287
"Putnam, OH",0.6414983748068418
"Richland, OH",0.37137320244865435
"Ross, OH",0.27307439104674125
"Sandusky, OH",0.2277492511767223
"Scioto, OH",0.37090696465696466
"Seneca, OH",0.3093759119523075
"Shelby, OH",0.6043386689132266
"Stark, OH",0.1725757394187367
"Summit, OH",-0.08616980451897248
"Trumbull, OH",0.06258526070249612
"Tuscarawas, OH",0.3567536147642229
"Union, OH",0.37835867147909147
"Van Wert, OH",0.5644153957879449
"Vinton, OH",0.460196292257361
"Warren, OH",0.37447022606530395
"Washington, OH",0.41849865951742626
"Wayne, OH",0.3457966421278559
"Williams, OH",0.438005546568061
"Wood, OH",0.0805085404330054
"Wyandot, OH",0.46761706948640486
"Adair, OK",0.5228005527406725
"Alfalfa, OK",0.7604074402125776
"Atoka, OK",0.655440414507772
"Beaver, OK",0.8100757913508694
"Beckham, OK",0.708156779661017
"Blaine, OK",0.5728974426575271
"Bryan, OK",0.5553625705601389
"Caddo, OK",0.4345314505776637
"Canadian, OK",0.5121748254278374
"Carter, OK",0.5260602136613791
"Cherokee, OK",0.27519708914493635
"Choctaw, OK",0.5785108735716918
"Cimarron, OK",0.8266913809082483
"Cleveland, OK",0.216619460941069
"Coal, OK",0.6198416006669446
"Comanche, OK",0.2370716128239774
"Cotton, OK",0.6264411990776326
"Craig, OK",0.5239412273120139
"Creek, OK",0.5457509538674992
"Custer, OK",0.5428327483160991
"Delaware, OK",0.5418045304148639
"Dewey, OK",0.775355871886121
"Ellis, OK",0.7969348659003831
"Garfield, OK",0.534868724090281
"Garvin, OK",0.6066755167836146
"Grady, OK",0.6027999641030243
"Grant, OK",0.6992276238073603
"Greer, OK",0.6112869198312236
"Harmon, OK",0.5015353121801432
"Harper, OK",0.789859906604403
"Haskell, OK",0.5949767834529337
"Hughes, OK",0.5362350861688024
"Jackson, OK",0.5759672047143223
"Jefferson, OK",0.6574468085106383
"Johnston, OK",0.5741662518666003
"Kay, OK",0.5019341784205201
"Kingfisher, OK",0.7127711629424237
"Kiowa, OK",0.523618665903235
"Latimer, OK",0.5678007889546351
"Le Flore, OK",0.5871900586493235
"Lincoln, OK",0.6006417112299465
"Logan, OK",0.4944939143263607
"Love, OK",0.5771971496437055
"McClain, OK",0.6095029066318661
"McCurtain, OK",0.6390080179004288
"McIntosh, OK",0.4247143036544016
"Major, OK",0.7742882301144702
"Marshall, OK",0.5662782228696286
"Mayes, OK",0.5174015397340459
"Murray, OK",0.5586107091172214
"Muskogee, OK",0.2917905517013545
"Noble, OK",0.5768757687576875
"Nowata, OK",0.6086853906065612
"Okfuskee, OK",0.4709611970580776
"Oklahoma, OK",0.10497112527469318
"Okmulgee, OK",0.32683346476449926
"Osage, OK",0.3680269956764737
"Ottawa, OK",0.47212347988774556
"Pawnee, OK",0.5318981772470145
"Payne, OK",0.2832492795389049
"Pittsburg, OK",0.5235365641827341
"Pontotoc, OK",0.4580945317240914
"Pottawatomie, OK",0.4649143485777149
"Pushmataha, OK",0.6319428953825563
"Roger Mills, OK",0.79363274587834
"Rogers, OK",0.563139347070628
"Seminole, OK",0.4407117083488864
"Sequoyah, OK",0.5421486458405486
"Stephens, OK",0.6197497765862378
"Texas, OK",0.6510380622837371
"Tillman, OK",0.47560975609756095
"Tulsa, OK",0.2283346960583516
"Wagoner, OK",0.5201916932907348
"Washington, OK",0.4849262059035277
"Washita, OK",0.7052472468149428
"Woods, OK",0.6611232279171211
"Woodward, OK",0.7207373271889401
"Baker, OR",0.5035881079849641
"Benton, OR",-0.3230160195270035
"Clackamas, OR",-0.06402104289405201
"Clatsop, OR",-0.05665174938974776
"Columbia, OR",0.11458411601172139
"Coos, OR",0.23686647718200107
"Crook, OR",0.4825829773250082
"Curry, OR",0.2309095234319245
"Deschutes, OR",0.03295554856580456
"Douglas, OR",0.3827656433923133
"Gilliam, OR",0.4239450441609421
"Grant, OR",0.5693548387096774
"Harney, OR",0.5608958228485154
"Hood River, OR",-0.2967919340054995
"Jackson, OR",0.08619096837926588
"Jefferson, OR",0.2646157099059097
"Josephine, OR",0.3022890484739677
"Klamath, OR",0.43350706395253547
"Lake, OR",0.6063613231552163
"Lane, OR",-0.18552748111487366
"Lincoln, OR",-0.09748178650617675
"Linn, OR",0.26384986120335835
"Malheur, OR",0.47417345471969335
"Marion, OR",0.04084332066647179
"Morrow, OR",0.4089272858171346
"Multnomah, OR",-0.5627795331029835
"Polk, OR",0.06253877652314183
"Sherman, OR",0.5211406096361848
"Tillamook, OR",0.055784974280953414
"Umatilla, OR",0.3401094321846578
"Union, OR",0.3995990129549661
"Wallowa, OR",0.396701786532295
"Wasco, OR",0.08793045804078903
"Washington, OR",-0.26019938194568254
"Wheeler, OR",0.5330073349633252
"Yamhill, OR",0.08100014358090785
"Adams, PA",0.3622733685695635
"Allegheny, PA",-0.1663354427069714
"Armstrong, PA",0.5157188943007148
"Beaver, PA",0.18709839537638653
"Bedford, PA",0.6729703431061471
"Berks, PA",0.0993581514762516
"Blair, PA",0.4585222823216595
"Bradford, PA",0.45791193402831804
"Bucks, PA",-0.007839162118752125
"Butler, PA",0.36925549340173686
"Cambria, PA",0.3708618721461187
"Cameron, PA",0.4839890210430009
"Carbon, PA",0.34080483736447037
"Centre, PA",-0.023822030782161056
"Chester, PA",-0.09511904761904762
"Clarion, PA",0.473510122611919
"Clearfield, PA",0.4882261970762452
"Clinton, PA",0.3428608548785241
"Columbia, PA",0.32131217231118037
"Crawford, PA",0.3738397524805292
"Cumberland, PA",0.18082176011577328
"Dauphin, PA",-0.02936456996148909
"Delaware, PA",-0.22421833527083598
"Elk, PA",0.427838624705393
"Erie, PA",0.015823219786705908
"Fayette, PA",0.309557907266539
"Forest, PA",0.4402332361516035
"Franklin, PA",0.4632516384391447
"Fulton, PA",0.7062472308373948
"Greene, PA",0.40389495052017255
"Huntingdon, PA",0.5051760885009642
"Indiana, PA",0.3537198835054276
"Jefferson, PA",0.5925659718656946
"Juniata, PA",0.6171800267840061
"Lackawanna, PA",-0.0347877358490566
"Lancaster, PA",0.19418776336308438
"Lawrence, PA",0.2802002306578657
"Lebanon, PA",0.34880750262753657
"Lehigh, PA",-0.04741821072965905
"Luzerne, PA",0.19437262470088826
"Lycoming, PA",0.44708790665480075
"McKean, PA",0.46698576337751596
"Mercer, PA",0.24491005371924526
"Mifflin, PA",0.5492715445406161
"Monroe, PA",-0.007627021447413694
"Montgomery, PA",-0.21475452451994193
"Montour, PA",0.28412809724170174
"Northampton, PA",0.038071614211358774
"Northumberland, PA",0.4270383922232538
"Perry, PA",0.5191416958124586
"Philadelphia, PA",-0.6716452501374304
"Pike, PA",0.26052641661239034
"Potter, PA",0.6357913669064749
